text,label
"ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK
ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK ROBERT ULLMANN SUCKS DICK",1
THIS IS ALL FAKE DUMB NUTS!!!!,1
"More rubbish. This page contains 0.000001% of the actual amount of news coverage there's been of the Olympics, so that claim is clearly nonsense. There are no differing interpretations here at all, there's people talking about policies that they know about, and then there's you, who can barely even match up a policy to the issue it governs - NOTABILITY doesn't control content in articles, RECENT doesn't bar the inclusion of recent incidents, NOTNEWS doesn't forbid the use of journalistic sources, WP:ILIKEIT only applies to deletion debates, etc etc etc. You can claim all you want that incidents weren't controversial, but merely pointing out that the word 'controversial' isn't in the source is about the thinnest argument you could ever produce to support it (and in the case of Kim Collins, it's actually a lie, there are soucres calling it controversial, I don't think you even bother looking half the time).",1
"Nothing Gwen Gale says here is true.  She's a compulsive liar.  I am not a new user.  She did not coax me, she just banned me when I tried correcting her nonsense.  The only thing I am disgruntled about is her banning me.  There was no reason for it.  She is the one who is abusing Wiki's policy, not I.  She's also using her editor priveldges to promote such nonsense, nonsense she calls source doucmentation.  There's tons of source documentation regarding this subjecet, not just the one she is trying to promote.  Other have run into the same problem with the Gale person.  She is not an authority on the subject and should not be using Wiki as a sounding board to promote propagada.",1
"Wow, you're dumb.  Didn't you hear the next line about Nokia being Scandanavian?  That line was to make fun of a character.  Although, I thought it was interesting that all the Autobots that showed car company logos were all GM....",1
"What is your problem Man? 

Why do you have to get involved in editing and just barge in like that. You know that is extremely rude and i don't like it.",1
yo man your pissing me off,1
"Jack and Jill 

Hey jackass, don't protect that page.  You are taking the fun all out of it.  

 Jack and Jill went up a hill
 Each with a buck and a quarter
 Jill came down with two fifty
 oh what a whore!!!

Alan, who knew your momma was named Jill?

OK, I am off to vandalise something else.  Catch me if you can!",1
"I CANNOT BELIEVE THIS WHAT THE #@@%K
if you continue to do this i will have to take some drastic measures watch your step it may be your last",1
This user enjoys sucking his father's shaft,1
Yes they were Hitler Stated that Slavs were lesser races and should be salves or killed,1
this page is about random crap talk.. just edit it already,1
That is the dumbest thing I've ever heard in my life.,1
"I know how much the liberal editors at Wiki HATE God...

And, I'm not really familiar one way or another with Benny Hinn's ministry. But I DO know his wife and he have RECONCILED.
So, get your facts straight....bitches!

PS His wife is STILL a babe! Compare that to FUGLY's her age
like Hillary Clinton. baha99.185.56.156",1
suck your filthy erect penis,1
"""

PUT UP OR SHUT UP
To all you people who think the President is doing such a terrible job. Why don't you run for president and when you get elected try and do it better. It's really easy to play the """"Monday Morning Quarterback"""". Its one thing to disagree with his foriegn policy, it another to criticise him for decisions he made, when you don't know what information he had at the time. We may not have the best system, but at least we have a man who is not afraid of making the tough calls.  """,1
"Malta is an Arab 

Why are people lying? It is not an Italy thank you very cunting much!",1
"Hey 

hey faggot, are you dead yet? or are you watching your mom getting raped by filthy pigs? which one is it? I'm coming to rape your mom and shoot your entire family. You have 1 week to live, you motherfucker.",1
Bin Laden and his 19 so-called hijackers were patsies.,1
"HELLO Liberal MAGGOT
Just want to let you know Rob, I'm still around, watching and putting together my plans to
deal with wikipediots, like you.  I see, from some of the others that posted on your talk page, You seemed to have develop a rather nice fan club... Tread carefully, your internet actions will have consequences.
See that dork, David, the son of Mike Kernell, Democratic State Rep from Tennessee U,see here and his run in with the FBI... Liberal maggots, like you ROB and your BEER AND NEW AGE GOTHEANEN DICKHEAD bud, can't win on augment, so you all have to use Chicago street thuggery and censorship, and Ratfucking  to win... You, and  your kind are thugs and Maggots... If you consider this a personal attack on you ROB, the answer is - yes.  But you use Wikipeida to personally attack others, including myself, and my friends, so I have no moral compunctions to to show you Reciprocity (social psychology) in this. Your shadow Joe.",1
"Roisterer is a prime example of why this place is so badly regarded.  If roisterer knows the above what is his source or is he just guessing?  Maybe he is having delusions.  Its good other Internet sites are setting up in opposition to you lot and they will do heap sbetter as they dont have the problems wik or its admins seem to have.  I have to say in the many years I have been online I have never run into such an ignornat rats nest as what I have seen here.  You mak emultiple errors, can't interpret what u read so then go and put up rubbish and display a very low level of intelligence and interpersonal skills.  You are a disgrace to humanity and some are racist to boot which this nation does not need.",1
"User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.
User:Edgar181 is a shit.NEW",1
"Are you an anti-Semite, Scott? 

You seem to think being Jewish is a shameful thing that should be concealed. Are you anti-Semitic, Scott? Just asking.",1
"Who the fuck do you think you are? How dare you fucking block me! You have NO IDEA how your messing with, motherfucker.",1
"therefore you are a pedo, you fuck little boys",1
"Saturn, your an ass, and I don't want your crap written on my page.  You're obviously not that smart.  Candidates must file with the FEC or their names cannot be on a ballot.  Catching on retard?",1
"dear self-righteous, self-absorbed, insignificant little puke, 

WHEN I WANT YOUR FUCKING OPINION I'LL GIVE IT TO YOU.
UNTIL THEN, SHUT THE FUCK UP AND KEEP SUCKING OBAMA'S DICK!",1
You are a faggot!68.33.41.181,1
"Ban me?
Oh no!! Like that's never happened on here!! Are you retarded?? What ever happened to assume good faith?? Let me guess my IP has large amounts of vandalism linked to it right?? I left the comment that I deleted, after my brother left himself logged onto the computer I was using. When I realized that I had left a bitchy message, childish message there using someone else s name I deleted it. Then you come along and threaten me?? With a ban?? Screw you!! Ban me Mr. All-mighty-holier-than-though admin I don't give a damn.98.214.81.82",1
"Sο I wаs in the grοcery stοre the οther day, and I fοund sοme nice аnаl lubricant fοr Indiаns.  

Would you like some?",1
"Idoit 

you're a bloody moron. 122.57.32.65",1
"Fuck You. Why don't you suck a turd out of my asshole! You think you can handle that, dumbfuck? eh?",1
"""

 Phyllis Schlafly 

All that collection of jerks do is threaten me. I tried to come and suggest improvements and I get them calling me names, claiming I misrepresent sources (I DO NOT) and threatening me if I """"misrepresent sources"""" again meaning if I speak and I'm not agreeing with them. This whole place is fucking corrupt.""",1
"""

I didn't call you a """"biased backward yank retard"""" I asked why you act like a """"biased backward yank retard"""" (which you do) there is a difference, and adding my comments to the talk page is the best way to sway people to my point of view but people who act like biased backward yank retards like to censor such comments go figure92.238.252.159  """,1
"You dummasses, I DID SAY THE DAMN RIGHT STUFF BUT YOU BASTARDS ACT LIKE IM MAKING MY OWN STORIES DUMMASSES",1
"Bbsrock 

Why did you put sucks big cock?",1
"It's you who is doing original research by sucking dick of allmovie and not giving sources to why IB is an adventure film, Schindler's List was a man on a mission to save the jaws, is it an adventure film cocksucker? 201.68.139.99",1
"RV 

YOU HAVE RVED MY EDIT.  RV IT BACK, OR I WILL DESTROY YOU.",1
"""

did it ever occur to you that somebody simply had to just click """"undo"""" in order to get the same edit result??

has it crossed your mind that quite possibly there could be more than one person in this world that would think of doing that??

so what about all the edits today taht are similar?? 

was i responsible for those too? despite the different IPs??

here.......ill save you the time........NO.....i wasnt

im shocked you havent blamed me for those too

there really is no talking logic with some of you idiots is there??

you get these delusional ideas.....and thats it.......thats the way it has to be because thats the idea you had during a dungeons and dragons game

ill say this one more time for you.......YOU ARE DEAD FUCKING WRONG AND ARE MAKING YOURSELF LOOK LIKE AN ASSHOLE BY JUMPING TO YOUR STUPID CONCLUSIONS""",1
It is very clear to everyone that this Lestrade is mentually disturbed and that homosexuality is his great obsession. 83.112.26.176,1
"Lahiru Kannangara 

Getting really scared ? 
Lahiru Kannangara: Aerospace Student at CUNY, York college - spends his time harassing wikipedians and promoting Sri Lankan government propaganda.  Given final d sentence warning.

Now that we have uncloaked your identity..the world has become a nasty place hasn't it ?  If you don't cease and desist, you know the consequences very well.  We sure hope you don't won't to end up as sun soaked road kill. We know you are away from your college residence, so don't worry we are not stupid, but when you do come back we will have to do some whacking.  
Go ahead and attempt to get someone to block this account....  Ugly, smelly, bespectacled, d-w-e-e-b brown guy with uneven teeth riddled with bullets is no biggie in the big city...

Clock is ticking.

Grim Reaper",1
"""

 Corrected spelling of """"recognised"""" to """"recognized"""" in the Pluto article. 

I undid your revisions to the article, as your spelling is incorrect according to both Merriam-Webster's dictionary and my computer's standard spell-checker.

Wikipedia was founded by Americans, and is hosted on servers in America.

Pluto was discovered by an American, and its named approved by Americans.

So you and your retarded-ass Asperger self can shut up and go cry in a corner about how your country sucks ass compared to America. Leave your goddamn piece of shit British spellings where they belong: in the toilet where America rightly put them.""",1
"Is it true? 

I had heard you like to suck cock.  Is it true?",1
BIG HOLE!!!!! THE BLACK HOLE,1
Everyone shut up i havnt been here for hours and when i return DEBATE this argument is over like that one man said,1
"hey 

hey buddy, fuck off that stuff about ronaldo was completely accuracte. prove me otherwise cunt",1
"douchebag 

you're an asshole.  charlie.",1
